vulnerability_id,vulnerability_aliases,affected_product,affected_subcomponent,status,status_notes,justification,impact_statement,action_statement
"CVE-2023-3978","GO-2023-1988,GHSA-2wrh-6pvc-2jm9","pkg:golang/k8s.io/pod-security-admission@v1.26.9","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-3978","GO-2023-1988,GHSA-2wrh-6pvc-2jm9","pkg:golang/k8s.io/pod-security-admission@v1.27.1","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-3978","GO-2023-1988,GHSA-2wrh-6pvc-2jm9","pkg:golang/k8s.io/sample-apiserver@v1.25.12","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-3978","GO-2023-1988,GHSA-2wrh-6pvc-2jm9","pkg:golang/k8s.io/sample-apiserver@v1.26.9","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-3978","GO-2023-1988,GHSA-2wrh-6pvc-2jm9","pkg:golang/k8s.io/sample-apiserver@v1.27.1","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-3978","GO-2023-1988,GHSA-2wrh-6pvc-2jm9","pkg:golang/k8s.io/sample-cli-plugin@v1.25.12","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-3978","GO-2023-1988,GHSA-2wrh-6pvc-2jm9","pkg:golang/k8s.io/sample-cli-plugin@v1.26.9","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-3978","GO-2023-1988,GHSA-2wrh-6pvc-2jm9","pkg:golang/k8s.io/sample-cli-plugin@v1.27.1","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-3978","GO-2023-1988,GHSA-2wrh-6pvc-2jm9","pkg:golang/k8s.io/sample-controller@v1.25.12","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-3978","GO-2023-1988,GHSA-2wrh-6pvc-2jm9","pkg:golang/k8s.io/sample-controller@v1.26.9","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-3978","GO-2023-1988,GHSA-2wrh-6pvc-2jm9","pkg:golang/k8s.io/sample-controller@v1.27.1","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/brancz/kube-rbac-proxy@v0.14.0","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/brancz/kube-rbac-proxy@v0.15.0","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/brancz/kube-rbac-proxy@v0.15.0","pkg:golang/go.opentelemetry.io/contrib@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-cloud-provider@v0.2.0","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v0.4.4","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v1.5.0","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v1.5.0-dev.0","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v1.5.0-rc2","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v1.5.0-rc3","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v1.5.0-rc4","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v1.5.0-rc5","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v1.5.1","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v1.5.1-dev.1","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v1.5.1-rc1","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v1.5.1-rc2","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v1.5.1-rc3","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v1.5.1-rc4","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v1.6.0-rc1","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v1.6.0-rc2","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-load-balancer@v1.6.0-rc3","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v0.4.2","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v0.4.2","pkg:golang/go.opentelemetry.io/contrib@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v0.5.6","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v0.5.6","pkg:golang/go.opentelemetry.io/contrib@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.0","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.0-rc2","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.0-rc3","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.0-rc4","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.0-rc5","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.1","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.1","pkg:golang/go.opentelemetry.io/contrib@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.1-rc1","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.1-rc1","pkg:golang/go.opentelemetry.io/contrib@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.1-rc2","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.1-rc2","pkg:golang/go.opentelemetry.io/contrib@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.1-rc3","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.1-rc3","pkg:golang/go.opentelemetry.io/contrib@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.1-rc4","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.1-rc4","pkg:golang/go.opentelemetry.io/contrib@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.2-rc1","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/harvester/harvester-network-controller@v1.5.2-rc1","pkg:golang/go.opentelemetry.io/contrib@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/kubernetes-sigs/cri-tools@v1.26.1","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/kubernetes-sigs/cri-tools@v1.28.0","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/longhorn/longhorn-manager@v1.6.2","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/longhorn/longhorn-manager@v1.6.4","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/longhorn/longhorn-manager@v1.6.5-dev-20250406","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/longhorn/longhorn-manager@v1.6.5-dev-20250420","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/longhorn/longhorn-manager@v1.6.5-dev-20250504","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/longhorn/longhorn-manager@v1.6.5-dev-20250518","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/longhorn/longhorn-manager@v1.6.5-dev-20250601","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/longhorn/longhorn-manager@v1.6.5-dev-20250615","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/longhorn/longhorn-manager@v1.6.5-dev-20250629","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/open-policy-agent/gatekeeper/v3@v3.13.0","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.37.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/projectcalico/calico@v3.26.3","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/prometheus/prometheus@v0.42.0","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.37.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/prometheus/prometheus@v0.45.0","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.42.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/prometheus/prometheus@v2.42.0","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.37.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/prometheus/prometheus@v2.45.0","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.42.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.28.13-build20240910","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/rancher@v2.8.14","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/rancher@v2.8.14-rc1","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/rancher@v2.8.15","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/rancher@v2.8.15-rc1","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/rancher@v2.8.5","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/rancher@v2.8.5-rc3","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/rancher@v2.8.6-rc3","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/rke2@v1.27.16+rke2r2","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/rke2@v1.27.16-rc1+rke2r2","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/rke2@v1.28.15+rke2r1","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/rke2@v1.28.15-rc4+rke2r1","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/system-upgrade-controller@v0.13.1","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/system-upgrade-controller@v0.13.4","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/webhook@v0.4.18","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/webhook@v0.4.18-rc.1","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/github.com/rancher/webhook@v0.4.7","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/k8s.io/apiextensions-apiserver@v1.25.12","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.20.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2023-45142","GO-2023-2113,GHSA-rcjv-mgp8-qvmr","pkg:golang/k8s.io/apiextensions-apiserver@v1.26.15","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.35.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
